(0) Datum;(1) Zeit;(2) Qb-Durchflussrate [m3/h];(3) vavg-Gasgeschwindigkeit Mittelwert [m/s];(4) cavg-Schallgeschwindigkeit Mittelwert [m/s];(5) Vb1-Betriebsvolumen Fr1 [m3];(6) Vb2-Betriebsvolumen Fr2 [m3];(7) VbS1-Betriebs-Störvolumen Fr1 [m3];(8) VbS2-Betriebs-Störvolumen Fr2 [m3];(9) pm-Druck [bar];(10) tm-Temperatur [°C];(11) Reynoldszahl;(12) Asymmetrie;(13) Querfluss;(14) Drall [m/s];(15) Pfad 1/FR1/Laufzeit[ns];(16) Pfad 1/FR2/Laufzeit[ns];(17) Pfad 1/Gasgeschwindigkeit[m/s];(18) Pfad 1/Schallgeschwindigkeit;(19) Pfad 1/Fehler [%];(20) Pfad 1/FR1/Verstörkung[dB];(21) Pfad 1/FR2/Verstörkung[dB];(22) Pfad 1/FR1/Signal-Rausch-Verhältnis;(23) Pfad 1/FR2/Signal-Rausch-Verhältnis;(24) Pfad 1/FR1/RMS[dB];(25) Pfad 1/FR2/RMS[dB];(26) Pfad 2/FR1/Laufzeit[ns];(27) Pfad 2/FR2/Laufzeit[ns];(28) Pfad 2/Gasgeschwindigkeit[m/s];(29) Pfad 2/Schallgeschwindigkeit;(30) Pfad 2/Fehler [%];(31) Pfad 2/FR1/Verstärkung[dB];(32) Pfad 2/FR2/Verstärkung[dB];(33) Pfad 2/FR1/Signal-Rausch-Verhältnis;(34) Pfad 2/FR2/Signal-Rausch-Verhältnis;(35) Pfad 2/FR1/RMS[dB];(36) Pfad 2/FR2/RMS[dB];(37) Pfad 3/FR1/Laufzeit[ns];(38) Pfad 3/FR2/Laufzeit[ns];(39) Pfad 3/Gasgeschwindigkeit[m/s];(40) Pfad 3/Schallgeschwindigkeit;(41) Pfad 3/Fehler [%];(42) Pfad 3/FR1/Verstärkung[dB];(43) Pfad 3/FR2/Verstärkung[dB];(44) Pfad 3/FR1/Signal-Rausch-Verhältnis;(45) Pfad 3/FR2/Signal-Rausch-Verhältnis;(46) Pfad 3/FR1/RMS[dB];(47) Pfad 3/FR2/RMS[dB];(48) Pfad 4/FR1/Laufzeit[ns];(49) Pfad 4/FR2/Laufzeit[ns];(50) Pfad 4/Gasgeschwindigkeit[m/s];(51) Pfad 4/Schallgeschwindigkeit;(52) Pfad 4/Fehler [%];(53) Pfad 4/FR1/Verstärkung[dB];(54) Pfad 4/FR2/Verstärkung[dB];(55) Pfad 4/FR1/Signal-Rausch-Verhältnis;(56) Pfad 4/FR2/Signal-Rausch-Verhältnis;(57) Pfad 4/FR1/RMS[dB];(58) Pfad 4/FR2/RMS[dB];(59) Pfad 5/FR1/Laufzeit[ns];(60) Pfad 5/FR2/Laufzeit[ns];(61) Pfad 5/Gasgeschwindigkeit[m/s];(62) Pfad 5/Schallgeschwindigkeit;(63) Pfad 5/Fehler [%];(64) Pfad 5/FR1/Verstärkung[dB];(65) Pfad 5/FR2/Verstärkung[dB];(66) Pfad 5/FR1/Signal-Rausch-Verhältnis;(67) Pfad 5/FR2/Signal-Rausch-Verhältnis;(68) Pfad 5/FR1/RMS[dB];(69) Pfad 5/FR2/RMS[dB];(70) Pfad 6/FR1/Laufzeit[ns];(71) Pfad 6/FR2/Laufzeit[ns];(72) Pfad 6/Gasgeschwindigkeit[m/s];(73) Pfad 6/Schallgeschwindigkeit;(74) Pfad 6/Fehler [%];(75) Pfad 6/FR1/Verstärkung[dB];(76) Pfad 6/FR2/Verstärkung[dB];(77) Pfad 6/FR1/Signal-Rausch-Verhältnis;(78) Pfad 6/FR2/Signal-Rausch-Verhältnis;(79) Pfad 6/FR1/RMS[dB];(80) Pfad 6/FR2/RMS[dB];(81) Pulsrate Pulsausgang 1 [Hz];(82) Pulsrate Pulsausgang 2 [Hz];(83) Vo1-Original Volumen Fr1 [m3];(84) Vo2-Original Volumen Fr2 [m3]
15.10.2024;10:07:03;596,01;5,1188;407,71;1995,78;0;0;36,07;46,2877;19,65;2991624;3,6673;-0,4883;-0,8955;474361;480351;5,318;407,7;0;5,0781;5,8594;88;88;59;56;584734;592575;5,55;407,73;0;5,8594;6,6406;87;87;59;57;474964;480154;4,62;407,75;0;5,0781;5,0781;82;82;59;60;474229;479797;4,915;407,69;0;5,0781;5,8594;84;83;61;60;585147;592707;5,398;407,71;0;7,4219;6,6406;86;86;59;58;474734;480643;5,251;407,71;0;5,8594;5,8594;88;88;56;59;238,63;238,63;1995,78;36,07
15.10.2024;10:07:04;591,84;5,0829;407,71;1995,95;0;0;36,07;46,2916;19,65;2968448;0,4708;-0,2646;-0,8548;474377;480383;5,217;407,68;0;5,0781;5,8594;89;89;59;59;584742;592562;5,535;407,73;0;5,8594;6,6406;87;87;59;59;474821;480280;4,7;407,75;0;5,0781;5,0781;82;82;57;58;474283;479760;4,814;407,68;0;5,0781;5,8594;84;83;57;59;585188;592721;5,395;407,69;0;7,4219;6,6406;86;86;58;60;474656;480693;5,284;407,73;0;5,8594;5,8594;87;88;59;59;236,88;236,895;1995,95;36,07
15.10.2024;10:07:05;595,37;5,1132;407,71;1996,11;0;0;36,07;46,2916;19,65;2983376;0,8918;0,894;-0,9128;474202;480486;5,347;407,71;0;5,0781;5,8594;88;89;60;61;584671;592636;5,565;407,73;0;5,8594;6,6406;86;87;57;60;474938;480183;4,775;407,74;0;5,0781;5,0781;82;82;58;56;474224;479856;4,835;407,66;0;5,0781;5,8594;84;82;59;58;585148;592719;5,396;407,71;0;7,4219;6,6406;85;87;60;57;474699;480642;5,317;407,73;0;5,8594;5,8594;88;88;63;57;237,755;237,74;1996,11;36,07
15.10.2024;10:07:06;599,59;5,1495;407,7;1996,28;0;0;36,07;46,2877;19,65;3004762;6,0505;0,3762;-1,0488;474292;480509;5,516;407,66;0;5,0781;5,8594;89;89;58;60;584745;592551;5,615;407,73;0;5,8594;6,6406;86;87;60;60;474913;480210;4,611;407,74;0;5,0781;5,0781;81;82;61;59;474213;479853;4,983;407,67;0;5,0781;5,8594;84;83;57;59;585155;592732;5,411;407,7;0;7,4219;6,6406;86;86;57;59;474640;480695;5,289;407,73;0;5,8594;5,8594;88;88;59;58;239,465;239,435;1996,28;36,07
15.10.2024;10:07:07;599,88;5,152;407,72;1996,45;0;0;36,07;46,2877;19,65;3009028;2,1421;-0,3758;-1,0522;474306;480424;5,384;407,69;0;5,0781;5,8594;89;89;59;58;584735;592561;5,586;407,74;0;5,8594;6,6406;86;87;58;59;474875;480203;4,669;407,76;0;5,0781;5,0781;82;82;61;60;474202;479779;4,868;407,71;0;5,0781;5,8594;84;83;61;58;585095;592774;5,462;407,71;0;7,4219;6,6406;86;86;60;55;474654;480699;5,368;407,73;0;5,8594;5,8594;87;88;59;59;240;240;1996,45;36,07
15.10.2024;10:07:08;599,04;5,1448;407,7;1996,61;0;0;36,07;46,2877;19,65;3004503;2,0044;0,0831;-1,0029;474291;480467;5,407;407,68;0;5,0781;5,8594;89;89;58;60;584724;592598;5,53;407,72;0;5,8594;6,6406;86;87;59;58;474937;480215;4,727;407,73;0;5,0781;5,0781;82;82;58;60;474238;479847;4,873;407,66;0;5,0781;5,8594;83;83;60;57;585168;592752;5,427;407,69;0;7,4219;6,6406;85;86;58;59;474642;480672;5,351;407,74;0;5,8594;5,8594;88;88;60;56;239,625;239,625;1996,61;36,07
15.10.2024;10:07:09;598,35;5,1389;407,69;1996,78;0;0;36,07;46,2877;19,65;3001000;5,7921;-0,1342;-1,1276;474288;480484;5,479;407,68;0;5,0781;5,8594;89;89;66;58;584728;592637;5,6;407,71;0;5,8594;6,6406;86;86;59;61;475032;480145;4,543;407,72;0;5,0781;5,0781;82;82;60;62;474234;479882;4,932;407,65;0;5,0781;5,8594;83;83;59;62;585171;592750;5,413;407,69;0;7,4219;6,6406;86;87;58;63;474743;480635;5,298;407,71;0;5,8594;5,8594;87;89;58;58;239,36;239,36;1996,78;36,07
15.10.2024;10:07:10;596,57;5,1235;407,7;1996,94;0;0;36,07;46,2877;19,65;2991584;5,3595;0,0256;-1,0158;474275;480496;5,425;407,68;0;5,0781;5,8594;89;89;60;58;584720;592628;5,609;407,72;0;5,8594;6,6406;86;87;58;57;474906;480147;4,575;407,77;0;5,0781;5,0781;82;82;57;57;474193;479865;4,935;407,67;0;5,0781;5,8594;84;83;57;60;585189;592747;5,412;407,68;0;7,4219;6,6406;85;86;62;58;474686;480625;5,258;407,74;0;5,8594;5,8594;88;89;62;60;238,63;238,645;1996,94;36,07
15.10.2024;10:07:11;598,09;5,1366;407,71;1997,11;0;0;36,07;46,2877;19,65;2998664;4,1458;0,6411;-1,1388;474235;480491;5,494;407,7;0;5,0781;5,8594;89;89;60;58;584763;592533;5,574;407,74;0;5,8594;6,6406;86;87;59;58;474894;480261;4,63;407,73;0;5,0781;5,0781;81;82;58;60;474234;479747;4,881;407,71;0;5,0781;5,8594;84;83;56;61;585235;592697;5,385;407,68;0;7,4219;6,6406;86;86;59;59;474557;480760;5,332;407,74;0;5,8594;5,8594;87;88;60;60;239,08;239,065;1997,11;36,07
15.10.2024;10:07:12;598,11;5,1368;407,7;1997,28;0;0;36,07;46,2877;19,65;3000853;2,8569;0,1732;-1,2202;474260;480527;5,484;407,67;0;5,0781;5,8594;88;89;57;59;584745;592572;5,494;407,73;0;5,8594;6,6406;87;86;61;62;475079;480161;4,636;407,69;0;5,0781;5,0781;81;82;55;58;474197;479852;4,849;407,68;0;5,0781;5,8594;83;82;58;60;585152;592731;5,328;407,7;0;7,4219;6,6406;86;86;64;60;474640;480659;5,41;407,75;0;5,8594;5,8594;87;89;58;58;239,33;239,33;1997,28;36,07
15.10.2024;10:07:13;597,66;5,1329;407,71;1997,44;0;0;36,07;46,2916;19,65;2994650;4,8399;-1,0602;-1,0886;474339;480504;5,43;407,64;0;5,0781;5,8594;89;89;59;58;584711;592562;5,593;407,74;0;5,8594;6,6406;86;87;60;59;474975;480211;4,562;407,72;0;5,0781;5,0781;82;82;58;56;474151;479785;4,946;407,73;0;5,0781;5,8594;84;83;57;57;585115;592725;5,471;407,72;0;7,4219;6,6406;86;86;62;57;474684;480622;5,335;407,75;0;5,8594;5,8594;87;88;59;58;238,8;238,785;1997,44;36,07
15.10.2024;10:07:14;596,94;5,1268;407,71;1997,61;0;0;36,07;46,2877;19,65;2995857;3,9863;-0,3974;-0,9743;474314;480382;5,383;407,71;0;5,0781;5,8594;89;89;57;57;584753;592564;5,534;407,73;0;5,8594;6,6406;86;87;60;60;474923;480217;4,623;407,74;0;5,0781;5,0781;81;82;58;57;474180;479833;4,921;407,69;0;5,0781;5,8594;84;82;60;59;585151;592703;5,395;407,71;0;7,4219;6,6406;86;86;60;62;474635;480685;5,286;407,74;0;5,8594;5,8594;87;88;58;59;238,97;238,985;1997,61;36,07
15.10.2024;10:07:15;595,95;5,1182;407,7;1997,77;0;0;36,07;46,2877;19,65;2989176;4,042;-1,0424;-0,9907;474311;480460;5,373;407,68;0;5,0781;5,8594;88;89;56;59;584823;592528;5,5;407,72;0;5,8594;6,6406;86;87;61;59;474937;480201;4,601;407,74;0;5,0781;5,0781;82;81;59;58;474274;479771;4,923;407,68;0;5,0781;5,8594;84;83;61;57;585163;592737;5,419;407,7;0;7,4219;6,6406;86;86;59;59;474629;480738;5,295;407,72;0;5,8594;5,8594;87;88;58;58;238,37;238,37;1997,77;36,07
15.10.2024;10:07:16;596,52;5,1231;407,72;1998,01;0;0;36,07;46,2877;19,65;2990563;-0,8031;-0,1856;-1,0825;474317;480414;5,319;407,69;0;5,0781;5,8594;88;89;55;62;584774;592555;5,546;407,72;0;5,8594;6,6406;87;86;58;59;474872;480216;4,735;407,76;0;5,0781;5,0781;82;82;57;59;474233;479751;4,809;407,7;0;5,0781;5,8594;83;83;59;56;585163;592677;5,345;407,72;0;7,4219;6,6406;86;86;60;59;474578;480736;5,475;407,74;0;5,8594;5,8594;87;88;55;58;238,43;238,43;1998,01;36,07
15.10.2024;10:07:17;596,86;5,126;407,7;1998,07;0;0;36,07;46,2916;19,65;2992679;0,2755;-0,1599;-1,0929;474259;480446;5,361;407,71;0;5,0781;5,8594;89;89;61;60;584790;592553;5,532;407,72;0;5,8594;6,6406;86;86;60;59;474921;480222;4,716;407,74;0;5,0781;5,0781;82;81;61;58;474268;479816;4,831;407,66;0;5,0781;5,8594;83;83;59;62;585177;592732;5,355;407,69;0;7,4219;6,6406;85;86;60;60;474621;480709;5,448;407,74;0;5,8594;5,8594;87;88;58;58;238,645;238,63;1998,07;36,07
15.10.2024;10:07:18;597,57;5,1321;407,71;1998,24;0;0;36,07;46,2877;19,65;2996003;4,0361;-0,0192;-1,17;474256;480470;5,504;407,7;0;5,0781;5,8594;88;88;58;60;584710;592605;5,528;407,73;0;5,8594;6,6406;86;87;60;59;474935;480204;4,627;407,74;0;5,0781;5,0781;82;82;59;57;474218;479833;4,884;407,68;0;5,0781;5,8594;84;82;57;56;585144;592707;5,42;407,71;0;7,4219;6,6406;86;86;61;58;474633;480694;5,358;407,74;0;5,8594;5,8594;88;89;59;59;238,88;238,88;1998,24;36,07
15.10.2024;10:07:19;599,71;5,1505;407,7;1998,5;0;0;36,07;46,2877;19,65;3008663;0,2176;0,2239;-1,0704;474302;480461;5,343;407,68;0;5,0781;5,8594;88;89;59;58;584716;592616;5,607;407,72;0;5,8594;6,6406;86;87;61;55;474966;480222;4,714;407,72;0;5,0781;5,0781;82;82;59;57;474253;479754;4,787;407,69;0;5,0781;5,8594;84;83;58;60;585147;592723;5,448;407,71;0;7,4219;6,6406;86;87;63;57;474636;480728;5,394;407,72;0;5,8594;5,8594;88;88;58;61;239,965;239,965;1998,5;36,07
15.10.2024;10:07:20;598,18;5,1374;407,69;1998,67;0;0;36,07;46,2877;19,65;2998956;3,6315;0,0383;-1,0782;474241;480462;5,447;407,71;0;5,0781;5,8594;88;89;58;57;584700;592562;5,577;407,75;0;5,8594;6,6406;87;87;58;60;474998;480278;4,643;407,68;0;5,0781;5,0781;82;82;63;59;474287;479869;4,912;407,63;0;5,0781;5,8594;84;83;60;57;585177;592717;5,396;407,7;0;7,4219;6,6406;86;85;59;59;474664;480732;5,353;407,71;0;5,8594;5,8594;88;88;58;58;239,205;239,205;1998,67;36,07
15.10.2024;10:07:21;598,85;5,1431;407,7;1998,74;0;0;36,07;46,2877;19,65;3002240;3,6889;0,23;-1,0869;474252;480490;5,463;407,69;0;5,0781;5,8594;88;89;59;63;584716;592561;5,574;407,74;0;5,8594;6,6406;86;87;58;59;474954;480250;4,651;407,71;0;5,0781;5,0781;82;82;59;56;474281;479855;4,909;407,64;0;5,0781;5,8594;84;83;60;56;585153;592716;5,391;407,71;0;7,4219;6,6406;86;86;56;58;474670;480682;5,352;407,73;0;5,8594;5,8594;87;89;61;61;239,405;239,405;1998,74;36,07
15.10.2024;10:07:22;595,52;5,1145;407,7;1999;0;0;36,07;46,2877;19,64;2988626;5,1599;-0,533;-1,1302;474323;480514;5,413;407,65;0;5,0781;5,8594;89;89;58;59;584738;592528;5,567;407,75;0;5,8594;6,6406;86;87;60;59;474983;480062;4,508;407,78;0;5,0781;5,0781;82;81;59;57;474225;479855;4,879;407,66;0;5,0781;5,8594;84;82;59;60;585178;592743;5,413;407,69;0;7,4219;6,6406;86;86;59;57;474728;480646;5,279;407,72;0;5,8594;5,8594;87;89;58;61;238,415;238,445;1999;36,07
15.10.2024;10:07:23;594,85;5,1087;407,7;1999,17;0;0;36,07;46,2877;19,64;2980743;5,3266;-0,5108;-1,0739;474356;480499;5,469;407,64;0;5,0781;5,8594;88;89;59;58;584736;592568;5,526;407,73;0;5,8594;6,6406;86;87;59;58;474943;480257;4,586;407,71;0;5,0781;5,0781;82;82;61;60;474237;479816;4,932;407,67;0;5,0781;5,8594;84;83;60;61;585173;592754;5,44;407,69;0;7,4219;6,6406;86;86;62;58;474572;480694;5,289;407,76;0;5,8594;5,8594;88;88;57;56;237,72;237,705;1999,17;36,07
15.10.2024;10:07:24;598,72;5,142;407,7;1999,33;0;0;36,07;46,2877;19,64;3003297;1,0412;-0,7145;-1,0903;474303;480470;5,347;407,68;0;5,0781;5,8594;88;89;59;58;584754;592541;5,552;407,74;0;5,8594;6,6406;86;87;59;61;474970;480192;4,665;407,73;0;5,0781;5,0781;82;82;61;59;474258;479815;4,843;407,67;0;5,0781;5,8594;83;83;59;58;585140;592739;5,413;407,7;0;7,4219;6,6406;85;87;58;58;474619;480697;5,42;407,74;0;5,8594;5,8594;87;89;59;61;239,405;239,39;1999,33;36,07
15.10.2024;10:07:25;597,5;5,1315;407,71;1999,4;0;0;36,07;46,2877;19,64;2997895;2,1553;-0,7595;-1,1241;474269;480500;5,386;407,68;0;5,0781;5,8594;89;89;59;59;584765;592536;5,534;407,73;0;5,8594;6,6406;87;87;60;60;474931;480193;4,629;407,74;0;5,0781;5,0781;81;82;58;56;474230;479888;4,852;407,65;0;5,0781;5,8594;83;83;62;57;585163;592717;5,423;407,7;0;7,4219;6,6406;86;87;59;62;474633;480652;5,393;407,76;0;5,8594;5,8594;87;89;58;64;239,125;239,125;1999,4;36,07
15.10.2024;10:07:26;597,69;5,1331;407,71;1999,57;0;0;36,07;46,2877;19,64;2996801;6,1362;0,0064;-1,0124;474272;480477;5,469;407,69;0;5,0781;5,8594;89;88;57;59;584721;592554;5,581;407,74;0;5,8594;6,6406;86;87;58;60;474976;480117;4,583;407,76;0;5,0781;5,0781;82;82;59;60;474224;479884;4,961;407,65;0;5,0781;5,8594;83;82;59;61;585117;592767;5,427;407,7;0;7,4219;6,6406;86;86;57;58;474717;480616;5,244;407,73;0;5,8594;5,8594;88;88;58;56;238,94;238,94;1999,57;36,07
15.10.2024;10:07:27;596,94;5,1268;407,69;1999,77;0;0;36,07;46,2877;19,64;2993005;4,1104;-0,0704;-1,1276;474303;480470;5,463;407,68;0;5,0781;5,8594;89;89;58;56;584843;592590;5,547;407,69;0;5,8594;6,6406;86;87;55;62;474951;480169;4,608;407,75;0;5,0781;5,0781;81;81;60;58;474265;479818;4,871;407,66;0;5,0781;5,8594;84;83;57;60;585152;592785;5,44;407,68;0;7,4219;6,6406;86;86;57;60;474606;480744;5,318;407,73;0;5,8594;5,8594;87;88;58;60;238,69;238,71;1999,77;36,07
15.10.2024;10:07:28;597,82;5,1342;407,7;1999,93;0;0;36,07;46,2877;19,64;2998187;1,9992;-1,9579;-1,2739;474282;480455;5,411;407,69;0;5,0781;5,8594;89;89;59;58;584824;592579;5,487;407,7;0;5,8594;6,6406;87;87;63;57;474930;480213;4,575;407,74;0;5,0781;5,0781;82;82;60;57;474305;479749;4,844;407,67;0;5,0781;5,8594;83;83;58;57;585164;592760;5,459;407,69;0;7,4219;6,6406;86;86;59;61;474555;480791;5,479;407,73;0;5,8594;5,8594;87;88;57;61;239,065;239,065;1999,93;36,07
15.10.2024;10:07:29;598,3;5,1384;407,7;2000,1;0;0;36,07;46,2877;19,64;2999355;0,1758;-0,2676;-1,2124;474284;480425;5,437;407,7;0;5,0781;5,8594;88;89;59;59;584801;592542;5,489;407,72;0;5,8594;6,6406;86;87;62;59;474891;480278;4,728;407,72;0;5,0781;5,0781;82;82;61;58;474209;479799;4,818;407,69;0;5,0781;5,8594;84;83;59;59;585215;592690;5,369;407,69;0;7,4219;6,6406;86;86;56;58;474595;480770;5,509;407,72;0;5,8594;5,8594;88;88;56;59;239,19;239,19;2000,1;36,07
15.10.2024;10:07:30;597,53;5,1318;407,7;2000,26;0;0;36,07;46,2877;19,64;2998990;3,971;-0,7612;-1,0782;474243;480479;5,423;407,7;0;5,0781;5,8594;89;88;59;58;584796;592508;5,489;407,73;0;5,8594;6,6406;86;87;60;61;474955;480163;4,603;407,75;0;5,0781;5,0781;82;82;61;60;474313;479877;4,919;407,61;0;5,0781;5,8594;84;82;61;60;585191;592673;5,371;407,71;0;7,4219;6,6406;86;86;59;61;474667;480697;5,344;407,72;0;5,8594;5,8594;87;88;56;60;239,205;239,22;2000,26;36,07
15.10.2024;10:07:31;594,91;5,1093;407,69;2000,43;0;0;36,07;46,2877;19,64;2982349;4,2107;0,3019;-1,0999;474377;480497;5,455;407,63;0;5,0781;5,8594;88;89;59;61;584708;592620;5,55;407,72;0;5,8594;6,6406;87;87;59;58;474959;480183;4,611;407,74;0;5,0781;5,0781;82;82;56;60;474260;479808;4,89;407,67;0;5,0781;5,8594;84;83;57;59;585143;592775;5,363;407,69;0;7,4219;6,6406;86;86;58;63;474695;480647;5,316;407,73;0;5,8594;5,8594;88;89;58;60;237,905;237,905;2000,43;36,07
15.10.2024;10:07:32;596,19;5,1203;407,69;2000,59;0;0;36,07;46,2877;19,64;2990158;0,6064;0,0578;-1,1769;474336;480448;5,379;407,67;0;5,0781;5,8594;89;89;62;58;584788;592567;5,53;407,71;0;5,8594;6,6406;87;87;58;59;474874;480269;4,669;407,74;0;5,0781;5,0781;82;81;60;62;474330;479722;4,741;407,67;0;5,0781;5,8594;84;83;59;55;585167;592753;5,438;407,69;0;7,4219;6,6406;85;86;58;60;474613;480842;5,39;407,68;0;5,8594;5,8594;87;89;58;59;238,415;238,415;2000,59;36,07
15.10.2024;10:07:33;597,93;5,1353;407,69;2000,76;0;0;36,07;46,2916;19,64;2997384;1,8121;0,4995;-1,0522;474274;480503;5,428;407,67;0;5,0781;5,8594;89;89;60;60;584725;592550;5,536;407,74;0;5,8594;6,6406;86;87;57;57;474950;480174;4,729;407,74;0;5,0781;5,0781;82;82;57;57;474276;479876;4,854;407,63;0;5,0781;5,8594;84;83;59;59;585185;592668;5,391;407,71;0;7,4219;6,6406;86;86;58;58;474729;480671;5,37;407,7;0;5,8594;5,8594;87;89;59;60;238,925;238,91;2000,76;36,07
15.10.2024;10:07:34;596,37;5,1219;407,7;2000,93;0;0;36,07;46,2916;19,64;2991001;4,4592;0,2244;-1,1553;474299;480396;5,483;407,71;0;5,0781;5,8594;89;89;57;57;584764;592618;5,556;407,71;0;5,8594;6,6406;87;87;58;57;474900;480247;4,595;407,73;0;5,0781;5,0781;82;82;60;58;474255;479797;4,871;407,68;0;5,0781;5,8594;84;83;61;57;585149;592786;5,411;407,68;0;7,4219;6,6406;86;86;59;58;474588;480699;5,317;407,75;0;5,8594;5,8594;88;89;64;58;238,585;238,6;2000,93;36,07
15.10.2024;10:07:35;599,24;5,1465;407,71;2001,09;0;0;36,07;46,2877;19,64;3005089;1,4667;0,6016;-0,9838;474223;480512;5,386;407,69;0;5,0781;5,8594;89;89;57;60;584726;592619;5,59;407,72;0;5,8594;6,6406;86;87;57;59;474928;480270;4,744;407,71;0;5,0781;5,0781;82;81;58;61;474208;479798;4,853;407,7;0;5,0781;5,8594;84;83;61;58;585123;592732;5,426;407,71;0;7,4219;6,6406;86;86;57;60;474680;480607;5,347;407,75;0;5,8594;5,8594;87;89;58;60;239,53;239,515;2001,09;36,07
15.10.2024;10:07:36;600;5,153;407,71;2001,26;0;0;36,07;46,2877;19,64;3008114;5,5033;-0,121;-1,06;474292;480428;5,479;407,7;0;5,0781;5,8594;89;89;59;58;584718;592576;5,608;407,74;0;5,8594;6,6406;86;87;59;60;474975;480248;4,595;407,7;0;5,0781;5,0781;82;82;60;62;474152;479775;4,95;407,73;0;5,0781;5,8594;84;83;58;58;585155;592757;5,461;407,69;0;7,4219;6,6406;86;86;61;59;474629;480752;5,29;407,71;0;5,8594;5,8594;87;89;59;59;239,84;239,825;2001,26;36,07
15.10.2024;10:07:37;597,13;5,1284;407,69;2001,49;0;0;36,07;46,2877;19,64;2996946;1,6313;-0,1924;-1,1232;474299;480518;5,361;407,66;0;5,0781;5,8594;89;89;57;59;584742;592589;5,573;407,72;0;5,8594;6,6406;86;87;58;57;474978;480181;4,631;407,73;0;5,0781;5,0781;81;81;60;57;474220;479841;4,794;407,67;0;5,0781;5,8594;84;83;57;59;585157;592790;5,44;407,68;0;7,4219;6,6406;86;86;58;58;474695;480675;5,361;407,72;0;5,8594;5,8594;88;89;61;59;239,11;239,14;2001,49;36,07
15.10.2024;10:07:38;597,6;5,1324;407,71;2001,66;0;0;36,07;46,2877;19,64;2995560;4,5032;-0,5932;-1,0721;474325;480412;5,431;407,69;0;5,0781;5,8594;88;88;59;57;584735;592551;5,565;407,74;0;5,8594;6,6406;87;87;58;57;474960;480164;4,589;407,74;0;5,0781;5,0781;82;81;57;57;474207;479781;4,919;407,7;0;5,0781;5,8594;84;83;59;58;585142;592761;5,444;407,7;0;7,4219;6,6406;86;86;58;59;474670;480692;5,315;407,72;0;5,8594;5,8594;86;89;61;57;238,8;238,785;2001,66;36,07
15.10.2024;10:07:39;595,9;5,1178;407,71;2001,82;0;0;36,07;46,2877;19,64;2989721;1,9454;-0,8957;-1,0046;474307;480400;5,31;407,7;0;5,0781;5,8594;89;89;57;58;584701;592583;5,548;407,74;0;5,8594;6,6406;86;86;59;59;474971;480151;4,633;407,74;0;5,0781;5,0781;82;82;57;56;474229;479757;4,856;407,7;0;5,0781;5,8594;84;83;59;61;585167;592759;5,436;407,69;0;7,4219;6,6406;86;86;59;59;474669;480701;5,339;407,72;0;5,8594;5,8594;87;89;59;59;238,52;238,52;2001,82;36,07
15.10.2024;10:07:40;595,53;5,1146;407,69;2001,99;0;0;36,07;46,2877;19,64;2985414;5,2139;-0,4731;-1,1146;474331;480518;5,436;407,64;0;5,0781;5,8594;89;89;59;59;584765;592612;5,596;407,71;0;5,8594;6,6406;86;87;62;59;474998;480167;4,536;407,73;0;5,0781;5,0781;82;82;59;60;474230;479867;4,916;407,66;0;5,0781;5,8594;84;83;58;60;585153;592780;5,423;407,69;0;7,4219;6,6406;86;86;59;59;474668;480695;5,303;407,72;0;5,8594;5,8594;88;88;60;59;238,09;238,09;2001,99;36,07
15.10.2024;10:07:41;598,3;5,1384;407,7;2002,15;0;0;36,07;46,2877;19,64;2999939;3,7308;-0,1852;-1,1345;474228;480517;5,453;407,69;0;5,0781;5,8594;89;89;59;57;584756;592569;5,566;407,73;0;5,8594;6,6406;86;86;58;60;474969;480208;4,612;407,72;0;5,0781;5,0781;82;82;60;59;474238;479801;4,89;407,68;0;5,0781;5,8594;84;83;56;62;585200;592716;5,411;407,69;0;7,4219;6,6406;85;86;58;61;474651;480696;5,359;407,73;0;5,8594;5,8594;87;89;58;61;239,19;239,17;2002,15;36,07
15.10.2024;10:07:42;598,12;5,1369;407,7;2002,22;0;0;36,07;46,2877;19,64;3000012;4,0345;0,4552;-1,1691;474234;480483;5,495;407,7;0;5,0781;5,8594;89;89;59;60;584731;592588;5,555;407,73;0;5,8594;6,6406;87;87;60;58;474983;480194;4,619;407,72;0;5,0781;5,0781;82;82;57;58;474190;479759;4,871;407,72;0;5,0781;5,8594;84;83;58;59;585180;592751;5,382;407,69;0;7,4219;6,6406;86;86;58;61;474719;480688;5,345;407,7;0;5,8594;5,8594;87;88;55;56;239,235;239,235;2002,22;36,07
15.10.2024;10:07:43;596,9;5,1264;407,71;2002,39;0;0;36,07;46,2877;19,64;2994027;5,1274;0,1027;-1,0851;474364;480533;5,441;407,62;0;5,0781;5,8594;88;89;60;59;584758;592564;5,596;407,73;0;5,8594;6,6406;86;87;57;60;474993;480156;4,562;407,73;0;5,0781;5,0781;81;82;60;58;474169;479805;4,913;407,71;0;5,0781;5,8594;84;83;57;57;585207;592682;5,383;407,7;0;7,4219;6,6406;85;86;59;58;474595;480648;5,287;407,77;0;5,8594;5,8594;88;88;57;62;238,8;238,8;2002,39;36,07
